hex,bboxes,mask,cls,thermal
000003bf,False,True,1.0,False
000003c0,False,True,1.0,False
000003c1,False,True,1.0,False
000003c2,False,True,1.0,False
000003c3,False,True,1.0,False
000003c4,False,True,1.0,False
000003c5,False,True,1.0,False
000003c6,False,True,1.0,False
000003c7,False,True,1.0,False
000003c8,False,True,1.0,False
000003c9,False,True,1.0,False
000003ca,False,True,1.0,False
000003cb,False,True,1.0,False
000003cc,False,True,1.0,False
000003cd,False,True,1.0,False
000003ce,False,True,1.0,False
000003cf,False,True,1.0,False
000003d0,False,True,1.0,False
000003d1,False,True,1.0,False
000003d2,False,True,1.0,False
000003d3,False,True,1.0,False
000003d4,False,True,1.0,False
000003d5,False,True,1.0,False
000003d6,False,True,1.0,False
000003d7,False,True,1.0,False
000003d8,False,True,1.0,False
000003d9,False,True,1.0,False
000003da,False,True,1.0,False
000003db,False,True,1.0,False
000003dc,False,True,1.0,False
000003dd,False,True,1.0,False
000003de,False,True,1.0,False
000003df,False,True,1.0,False
000003e0,False,True,1.0,False
000003e1,False,True,1.0,False
000003e2,False,True,1.0,False
000003e3,False,True,1.0,False
000003e4,False,True,1.0,False
000003e5,False,True,1.0,False
000003e6,False,True,1.0,False
000003e7,False,True,1.0,False
000003e8,False,True,1.0,False
000003e9,False,True,1.0,False
000003ea,False,True,1.0,False
000003eb,False,True,1.0,False
000003ec,False,True,1.0,False
000003ed,False,True,1.0,False
000003ee,False,True,1.0,False
000003ef,False,True,1.0,False
000003f0,False,True,1.0,False
000003f1,False,True,1.0,False
000003f2,False,True,1.0,False
000003f3,False,True,1.0,False
000003f4,False,True,1.0,False
000003f5,False,True,1.0,False
000003f6,False,True,1.0,False
000003f7,False,True,1.0,False
000003f8,False,True,1.0,False
000003f9,False,True,1.0,False
000003fa,False,True,1.0,False
000003fb,False,True,1.0,False
000003fc,False,True,1.0,False
000003fd,False,True,1.0,False
000003fe,False,True,1.0,False
000003ff,False,True,1.0,False
00000400,False,True,1.0,False
00000401,False,True,1.0,False
00000402,False,True,1.0,False
00000403,False,True,1.0,False
00000404,False,True,1.0,False
00000405,False,True,1.0,False
00000406,False,True,1.0,False
00000407,False,True,1.0,False
00000408,False,True,1.0,False
00000409,False,True,1.0,False
0000040a,False,True,1.0,False
0000040b,False,True,1.0,False
0000040c,False,True,1.0,False
0000040d,False,True,1.0,False
0000040e,False,True,1.0,False
0000040f,False,True,1.0,False
00000410,False,True,1.0,False
00000411,False,True,1.0,False
00000412,False,True,1.0,False
00000413,False,True,1.0,False
00000414,False,True,1.0,False
00000415,False,True,1.0,False
00000416,False,True,1.0,False
00000417,False,True,1.0,False
00000418,False,True,1.0,False
00000419,False,True,1.0,False
0000041a,False,True,1.0,False
0000041b,False,True,1.0,False
0000041c,False,True,1.0,False
0000041d,False,True,1.0,False
0000041e,False,True,1.0,False
0000041f,False,True,1.0,False
00000420,False,True,1.0,False
00000421,False,True,1.0,False
00000422,False,True,1.0,False
00000423,False,True,1.0,False
00000424,False,True,1.0,False
00000425,False,True,1.0,False
00000426,False,True,1.0,False
00000427,False,True,1.0,False
00000428,False,True,1.0,False
00000429,False,True,1.0,False
0000042a,False,True,1.0,False
0000042b,False,True,1.0,False
0000042c,False,True,1.0,False
0000042d,False,True,1.0,False
0000042e,False,True,1.0,False
0000042f,False,True,1.0,False
00000430,False,True,1.0,False
00000431,False,True,1.0,False
00000432,False,True,1.0,False
00000433,False,True,1.0,False
00000434,False,True,1.0,False
00000435,False,True,1.0,False
00000436,False,True,1.0,False
00000437,False,True,1.0,False
00000438,False,True,1.0,False
00000439,False,True,1.0,False
0000043a,False,True,1.0,False
0000043b,False,True,1.0,False
0000043c,False,True,1.0,False
0000043d,False,True,1.0,False
0000043e,False,True,1.0,False
0000043f,False,True,1.0,False
00000440,False,True,1.0,False
00000441,False,True,1.0,False
00000442,False,True,1.0,False
00000443,False,True,1.0,False
00000444,False,True,1.0,False
00000445,False,True,1.0,False
00000446,False,True,1.0,False
00000447,False,True,1.0,False
00000448,False,True,1.0,False
00000449,False,True,1.0,False
0000044a,False,True,1.0,False
0000044b,False,True,1.0,False
0000044c,False,True,1.0,False
0000044d,False,True,1.0,False
0000044e,False,True,1.0,False
0000044f,False,True,1.0,False
00000450,False,True,1.0,False
00000451,False,True,1.0,False
00000452,False,True,1.0,False
00000453,False,True,1.0,False
00000454,False,True,1.0,False
00000455,False,True,1.0,False
00000456,False,True,1.0,False
00000457,False,True,1.0,False
00000458,False,True,1.0,False
00000459,False,True,1.0,False
0000045a,False,True,1.0,False
0000045b,False,True,1.0,False
0000045c,False,True,1.0,False
0000045d,False,True,1.0,False
0000045e,False,True,1.0,False
0000045f,False,True,1.0,False
00000460,False,True,1.0,False
00000461,False,True,1.0,False
00000462,False,True,1.0,False
00000463,False,True,1.0,False
00000464,False,True,1.0,False
00000465,False,True,1.0,False
00000466,False,True,1.0,False
00000467,False,True,1.0,False
00000468,False,True,1.0,False
00000469,False,True,1.0,False
0000046a,False,True,1.0,False
0000046b,False,True,1.0,False
0000046c,False,True,1.0,False
0000046d,False,True,1.0,False
0000046e,False,True,1.0,False
0000046f,False,True,1.0,False
00000470,False,True,1.0,False
00000471,False,True,1.0,False
00000472,False,True,1.0,False
00000473,False,True,1.0,False
00000474,False,True,1.0,False
00000475,False,True,1.0,False
00000476,False,True,1.0,False
00000477,False,True,1.0,False
00000478,False,True,1.0,False
00000479,False,True,1.0,False
0000047a,False,True,1.0,False
0000047b,False,True,1.0,False
0000047c,False,True,1.0,False
0000047d,False,True,1.0,False
0000047e,False,True,1.0,False
0000047f,False,True,1.0,False
00000480,False,True,1.0,False
00000481,False,True,1.0,False
00000482,False,True,1.0,False
00000483,False,True,1.0,False
00000484,False,True,1.0,False
00000485,False,True,1.0,False
00000486,False,True,1.0,False
00000487,False,True,1.0,False
00000488,False,True,1.0,False
00000489,False,True,1.0,False
0000048a,False,True,1.0,False
0000048b,False,True,1.0,False
0000048c,False,True,1.0,False
0000048d,False,True,1.0,False
0000048e,False,True,1.0,False
0000048f,False,True,1.0,False
00000490,False,True,1.0,False
00000491,False,True,1.0,False
00000492,False,True,1.0,False
00000493,False,True,1.0,False
00000494,False,True,1.0,False
00000495,False,True,1.0,False
00000496,False,True,1.0,False
00000497,False,True,1.0,False
00000498,False,True,1.0,False
00000499,False,True,1.0,False
0000049a,False,True,1.0,False
0000049b,False,True,1.0,False
0000049c,False,True,1.0,False
0000049d,False,True,1.0,False
0000049e,False,True,1.0,False
0000049f,False,True,1.0,False
000004a0,False,True,1.0,False
000004a1,False,True,1.0,False
000004a2,False,True,1.0,False
000004a3,False,True,1.0,False
000004a4,False,True,1.0,False
000004a5,False,True,1.0,False
000004a6,False,True,1.0,False
000004a7,False,True,1.0,False
000004a8,False,True,1.0,False
000004a9,False,True,1.0,False
000004aa,False,True,1.0,False
000004ab,False,True,1.0,False
000004ac,False,True,1.0,False
000004ad,False,True,1.0,False
000004ae,False,True,1.0,False
000004af,False,True,1.0,False
000004b0,False,True,1.0,False
000004b1,False,True,1.0,False
000004b2,False,True,1.0,False
000004b3,False,True,1.0,False
000004b4,False,True,1.0,False
000004b5,False,True,1.0,False
000004b6,False,True,1.0,False
000004b7,False,True,1.0,False
000004b8,False,True,1.0,False
000004b9,False,True,1.0,False
000004ba,False,True,1.0,False
000004bb,False,True,1.0,False
000004bc,False,True,1.0,False
000004bd,False,True,1.0,False
000004be,False,True,1.0,False
000004bf,False,True,1.0,False
000004c0,False,True,1.0,False
000004c1,False,True,1.0,False
000004c2,False,True,1.0,False
000004c3,False,True,1.0,False
000004c4,False,True,1.0,False
000004c5,False,True,1.0,False
000004c6,False,True,1.0,False
000004c7,False,True,1.0,False
000004c8,False,True,1.0,False
000004c9,False,True,1.0,False
000004ca,False,True,1.0,False
000004cb,False,True,1.0,False
000004cc,False,True,1.0,False
000004cd,False,True,1.0,False
000004ce,False,True,1.0,False
000004cf,False,True,1.0,False
000004d0,False,True,1.0,False
000004d1,False,True,1.0,False
000004d2,False,True,1.0,False
000004d3,False,True,1.0,False
000004d4,False,True,1.0,False
000004d5,False,True,1.0,False
000004d6,False,True,1.0,False
000004d7,False,True,1.0,False
000004d8,False,True,1.0,False
000004d9,False,True,1.0,False
000004da,False,True,1.0,False
000004db,False,True,1.0,False
000004dc,False,True,1.0,False
000004dd,False,True,1.0,False
000004de,False,True,1.0,False
000004df,False,True,1.0,False
000004e0,False,True,1.0,False
000004e1,False,True,1.0,False
000004e2,False,True,1.0,False
000004e3,False,True,1.0,False
000004e4,False,True,1.0,False
000004e5,False,True,1.0,False
000004e6,False,True,1.0,False
000004e7,False,True,1.0,False
000004e8,False,True,1.0,False
000004e9,False,True,1.0,False
000004ea,False,True,1.0,False
000004eb,False,True,1.0,False
000004ec,False,True,1.0,False
000004ed,False,True,1.0,False
000004ee,False,True,1.0,False
000004ef,False,True,1.0,False
000004f0,False,True,1.0,False
000004f1,False,True,1.0,False
000004f2,False,True,1.0,False
000004f3,False,True,1.0,False
000004f4,False,True,1.0,False
000004f5,False,True,1.0,False
000004f6,False,True,1.0,False
000004f7,False,True,1.0,False
000004f8,False,True,1.0,False
000004f9,False,True,1.0,False
000004fa,False,True,1.0,False
000004fb,False,True,1.0,False
000004fc,False,True,1.0,False
000004fd,False,True,1.0,False
000004fe,False,True,1.0,False
000004ff,False,True,1.0,False
00000500,False,True,1.0,False
00000501,False,True,1.0,False
00000502,False,True,1.0,False
00000503,False,True,1.0,False
00000504,False,True,1.0,False
00000505,False,True,1.0,False
00000506,False,True,1.0,False
00000507,False,True,1.0,False
00000508,False,True,1.0,False
00000509,False,True,1.0,False
0000050a,False,True,1.0,False
0000050b,False,True,1.0,False
0000050c,False,True,1.0,False
0000050d,False,True,1.0,False
0000050e,False,True,1.0,False
0000050f,False,True,1.0,False
00000510,False,True,1.0,False
00000511,False,True,1.0,False
00000512,False,True,1.0,False
00000513,False,True,1.0,False
00000514,False,True,1.0,False
00000515,False,True,1.0,False
00000516,False,True,1.0,False
00000517,False,True,1.0,False
00000518,False,True,1.0,False
00000519,False,True,1.0,False
0000051a,False,True,1.0,False
0000051b,False,True,1.0,False
0000051c,False,True,1.0,False
0000051d,False,True,1.0,False
0000051e,False,True,1.0,False
0000051f,False,True,1.0,False
00000520,False,True,1.0,False
00000521,False,True,1.0,False
00000522,False,True,1.0,False
00000523,False,True,1.0,False
00000524,False,True,1.0,False
00000525,False,True,1.0,False
00000526,False,True,1.0,False
00000527,False,True,1.0,False
00000528,False,True,1.0,False
00000529,False,True,1.0,False
0000052a,False,True,1.0,False
0000052b,False,True,1.0,False
0000052c,False,True,1.0,False
0000052d,False,True,1.0,False
0000052e,False,True,1.0,False
0000052f,False,True,1.0,False
00000530,False,True,1.0,False
00000531,False,True,1.0,False
00000532,False,True,1.0,False
00000533,False,True,1.0,False
00000534,False,True,1.0,False
00000535,False,True,1.0,False
00000536,False,True,1.0,False
00000537,False,True,1.0,False
00000538,False,True,1.0,False
00000539,False,True,1.0,False
0000053a,False,True,1.0,False
0000053b,False,True,1.0,False
0000053c,False,True,1.0,False
0000053d,False,True,1.0,False
0000053e,False,True,1.0,False
0000053f,False,True,1.0,False
00000540,False,True,1.0,False
00000541,False,True,1.0,False
00000542,False,True,1.0,False
00000543,False,True,1.0,False
00000544,False,True,1.0,False
00000545,False,True,1.0,False
00000546,False,True,1.0,False
00000547,False,True,1.0,False
00000548,False,True,1.0,False
00000549,False,True,1.0,False
0000054a,False,True,1.0,False
0000054b,False,True,1.0,False
0000054c,False,True,1.0,False
0000054d,False,True,1.0,False
0000054e,False,True,1.0,False
0000054f,False,True,1.0,False
00000550,False,True,1.0,False
00000551,False,True,1.0,False
00000552,False,True,1.0,False
00000553,False,True,1.0,False
00000554,False,True,1.0,False
00000555,False,True,1.0,False
00000556,False,True,1.0,False
00000557,False,True,1.0,False
00000558,False,True,1.0,False
00000559,False,True,1.0,False
0000055a,False,True,1.0,False
0000055b,False,True,1.0,False
0000055c,False,True,1.0,False
0000055d,False,True,1.0,False
0000055e,False,True,1.0,False
0000055f,False,True,1.0,False
00000560,False,True,1.0,False
00000561,False,True,1.0,False
00000562,False,True,1.0,False
00000563,False,True,1.0,False
00000564,False,True,1.0,False
00000565,False,True,1.0,False
00000566,False,True,1.0,False
00000567,False,True,1.0,False
00000568,False,True,1.0,False
00000569,False,True,1.0,False
0000056a,False,True,1.0,False
0000056b,False,True,1.0,False
0000056c,False,True,1.0,False
0000056d,False,True,1.0,False
0000056e,False,True,1.0,False
0000056f,False,True,1.0,False
00000570,False,True,1.0,False
00000571,False,True,1.0,False
00000572,False,True,1.0,False
00000573,False,True,1.0,False
00000574,False,True,1.0,False
00000575,False,True,1.0,False
00000576,False,True,1.0,False
00000577,False,True,1.0,False
00000578,False,True,1.0,False
00000579,False,True,1.0,False
0000057a,False,True,1.0,False
0000057b,False,True,1.0,False
0000057c,False,True,1.0,False
0000057d,False,True,1.0,False
0000057e,False,True,1.0,False
0000057f,False,True,1.0,False
00000580,False,True,1.0,False
00000581,False,True,1.0,False
00000582,False,True,1.0,False
00000583,False,True,1.0,False
00000584,False,True,1.0,False
00000585,False,True,1.0,False
00000586,False,True,1.0,False
00000587,False,True,1.0,False
00000588,False,True,1.0,False
00000589,False,True,1.0,False
0000058a,False,True,1.0,False
0000058b,False,True,1.0,False
0000058c,False,True,1.0,False
0000058d,False,True,1.0,False
0000058e,False,True,1.0,False
0000058f,False,True,1.0,False
00000590,False,True,1.0,False
00000591,False,True,1.0,False
00000592,False,True,1.0,False
00000593,False,True,1.0,False
00000594,False,True,1.0,False
00000595,False,True,1.0,False
00000596,False,True,1.0,False
00000597,False,True,1.0,False
00000598,False,True,1.0,False
00000599,False,True,1.0,False
0000059a,False,True,1.0,False
0000059b,False,True,1.0,False
0000059c,False,True,1.0,False
0000059d,False,True,1.0,False
0000059e,False,True,1.0,False
0000059f,False,True,1.0,False
000005a0,False,True,1.0,False
000005a1,False,True,1.0,False
000005a2,False,True,1.0,False
000005a3,False,True,1.0,False
000005a4,False,True,1.0,False
000005a5,False,True,1.0,False
000005a6,False,True,1.0,False
000005a7,False,True,1.0,False
000005a8,False,True,1.0,False
000005a9,False,True,1.0,False
000005aa,False,True,1.0,False
